ID          Chr   Input_Pos    Male_Map  Female_Map
M2748        9    24.79203    24.79203    30.99004
M2749        9    24.79587    24.79587    30.99484
M2750        9    24.94965    24.94965    31.18706
M2751        9    25.33166    25.33166    31.66457
M2752        9    25.64374    25.64374    32.05468
M2753        9    25.69153    25.69153    32.11441
M2754        9    25.70630    25.70630    32.13287
M2755        9    26.26206    26.26206    32.82757
M2756        9    26.79089    26.79089    33.48861
M2757        9    27.23209    27.23209    34.04011
M2758        9    27.89639    27.89639    34.87049
M2759        9    27.93187    27.93187    34.91484
M2760        9    28.11204    28.11204    35.14005
M2761        9    28.14092    28.14092    35.17615
M2762        9    28.30359    28.30359    35.37949
M2763        9    28.43085    28.43085    35.53856
M2764        9    29.10812    29.10812    36.38515
M2765        9    29.44730    29.44730    36.80912
M2766        9    29.47264    29.47264    36.84080
M2767        9    29.69322    29.69322    37.11653
M2768        9    30.74686    30.74686    38.43357
M2769        9    30.77997    30.77997    38.47496
M2770        9    30.97135    30.97135    38.71419
M2771        9    30.98871    30.98871    38.73589
M2772        9    31.48340    31.48340    39.35425
M2773        9    31.57033    31.57033    39.46291
M2774        9    31.68801    31.68801    39.61001
M2775        9    31.93686    31.93686    39.92108
M2776        9    32.62530    32.62530    40.78163
M2777        9    32.83389    32.83389    41.04236
M2778        9    32.98964    32.98964    41.23705
M2779        9    33.23393    33.23393    41.54241
M2780        9    33.49851    33.49851    41.87314
M2781        9    33.57785    33.57785    41.97231
M2782        9    33.64887    33.64887    42.06109
M2783        9    33.76579    33.76579    42.20724
M2784        9    33.98260    33.98260    42.47825
M2785        9    34.10948    34.10948    42.63685
M2786        9    34.38895    34.38895    42.98619
M2787        9    34.84489    34.84489    43.55611
M2788        9    35.14798    35.14798    43.93498
M2789        9    35.72751    35.72751    44.65939
M2790        9    36.13750    36.13750    45.17188
M2791        9    36.57421    36.57421    45.71776
M2792        9    36.79004    36.79004    45.98755
M2793        9    36.80390    36.80390    46.00488
M2794        9    37.11629    37.11629    46.39536
M2795        9    37.13278    37.13278    46.41598
M2796        9    37.34221    37.34221    46.67776
M2797        9    37.42469    37.42469    46.78086
M2798        9    37.44674    37.44674    46.80843
M2799        9    37.70520    37.70520    47.13150
M2800        9    38.29448    38.29448    47.86810
M2801        9    38.90695    38.90695    48.63369
M2802        9    40.46677    40.46677    50.58346
M2803        9    40.60850    40.60850    50.76063
M2804        9    40.70780    40.70780    50.88475
M2805        9    41.00883    41.00883    51.26104
M2806        9    41.30879    41.30879    51.63599
M2807        9    41.38514    41.38514    51.73143
M2808        9    41.60348    41.60348    52.00435
M2809        9    41.64109    41.64109    52.05136
M2810        9    42.07153    42.07153    52.58941
M2811        9    42.45002    42.45002    53.06253
M2812        9    42.73325    42.73325    53.41656
M2813        9    43.02321    43.02321    53.77901
M2814        9    43.36631    43.36631    54.20789
M2815        9    43.91541    43.91541    54.89426
M2816        9    43.91945    43.91945    54.89931
M2817        9    44.06693    44.06693    55.08366
M2818        9    44.27041    44.27041    55.33801
M2819        9    44.36079    44.36079    55.45099
M2820        9    45.05499    45.05499    56.31874
M2821        9    46.01960    46.01960    57.52450
M2822        9    46.26262    46.26262    57.82828
M2823        9    46.39794    46.39794    57.99743
M2824        9    46.50762    46.50762    58.13453
M2825        9    46.68834    46.68834    58.36043
M2826        9    46.68942    46.68942    58.36178
M2827        9    46.71846    46.71846    58.39807
M2828        9    47.60703    47.60703    59.50879
M2829        9    48.07100    48.07100    60.08875
M2830        9    48.57418    48.57418    60.71773
M2831        9    48.59603    48.59603    60.74504
M2832        9    49.55595    49.55595    61.94494
M2833        9    49.68171    49.68171    62.10214
M2834        9    49.84715    49.84715    62.30894
M2835        9    50.94061    50.94061    63.67576
M2836        9    52.12800    52.12800    65.16000
M2837        9    52.83584    52.83584    66.04480
M2838        9    53.23500    53.23500    66.54375
M2839        9    54.25202    54.25202    67.81503
M2840        9    54.62506    54.62506    68.28133
M2841        9    55.21840    55.21840    69.02300
M2842        9    56.00659    56.00659    70.00824
M2843        9    56.36158    56.36158    70.45198
M2844        9    56.73270    56.73270    70.91587
M2845        9    56.92380    56.92380    71.15475
M2846        9    57.76661    57.76661    72.20826
M2847        9    57.87639    57.87639    72.34549
M2848        9    58.16633    58.16633    72.70791
M2849        9    58.41469    58.41469    73.01836
M2850        9    58.53054    58.53054    73.16317
M2851        9    58.60574    58.60574    73.25718
M2852        9    58.77714    58.77714    73.47143
M2853        9    59.54341    59.54341    74.42926
M2854        9    59.72638    59.72638    74.65798
M2855        9    60.33618    60.33618    75.42023
M2856        9    60.82840    60.82840    76.03550
M2857        9    60.86801    60.86801    76.08501
M2858        9    61.44625    61.44625    76.80781
M2859        9    61.62152    61.62152    77.02690
M2860        9    61.99484    61.99484    77.49355
M2861        9    62.09731    62.09731    77.62164
M2862        9    62.15877    62.15877    77.69846
M2863        9    62.44696    62.44696    78.05870
M2864        9    62.46332    62.46332    78.07915
M2865        9    62.87577    62.87577    78.59471
M2866        9    63.32469    63.32469    79.15586
M2867        9    63.36751    63.36751    79.20939
M2868        9    63.59389    63.59389    79.49236
M2869        9    63.96010    63.96010    79.95012
M2870        9    63.99384    63.99384    79.99230
M2871        9    64.17304    64.17304    80.21630
M2872        9    64.78446    64.78446    80.98058
M2873        9    64.88092    64.88092    81.10115
M2874        9    65.34760    65.34760    81.68450
M2875        9    65.71183    65.71183    82.13979
M2876        9    65.76618    65.76618    82.20773
M2877        9    65.82948    65.82948    82.28685
M2878        9    66.42778    66.42778    83.03472
M2879        9    66.43408    66.43408    83.04260
M2880        9    66.72953    66.72953    83.41191
M2881        9    67.00051    67.00051    83.75064
M2882        9    67.18232    67.18232    83.97790
M2883        9    67.56748    67.56748    84.45935
M2884        9    67.84387    67.84387    84.80484
M2885        9    67.86460    67.86460    84.83075
M2886        9    68.14745    68.14745    85.18431
M2887        9    68.60347    68.60347    85.75434
M2888        9    69.37948    69.37948    86.72435
M2889        9    69.52176    69.52176    86.90220
M2890        9    69.79185    69.79185    87.23981
M2891        9    69.85679    69.85679    87.32099
M2892        9    69.91750    69.91750    87.39688
M2893        9    70.10649    70.10649    87.63311
M2894        9    70.23694    70.23694    87.79618
M2895        9    70.28378    70.28378    87.85473
M2896        9    70.38263    70.38263    87.97829
M2897        9    70.87808    70.87808    88.59760
M2898        9    70.90573    70.90573    88.63216
M2899        9    71.38399    71.38399    89.22999
M2900        9    71.79955    71.79955    89.74944
M2901        9    72.26551    72.26551    90.33189
M2902        9    72.53405    72.53405    90.66756
M2903        9    72.88058    72.88058    91.10073
M2904        9    72.97660    72.97660    91.22075
M2905        9    73.44802    73.44802    91.81002
M2906        9    73.57659    73.57659    91.97074
M2907        9    73.73201    73.73201    92.16501
M2908        9    73.84923    73.84923    92.31154
M2909        9    74.07379    74.07379    92.59224
M2910        9    75.22227    75.22227    94.02784
M2911        9    75.37126    75.37126    94.21408
M2912        9    75.52041    75.52041    94.40051
M2913        9    75.80045    75.80045    94.75056
M2914        9    75.84624    75.84624    94.80780
M2915        9    75.86576    75.86576    94.83220
M2916        9    75.89131    75.89131    94.86414
M2917        9    76.16440    76.16440    95.20550
M2918        9    76.16756    76.16756    95.20945
M2919        9    76.27816    76.27816    95.34770
M2920        9    76.37133    76.37133    95.46416
M2921        9    76.39523    76.39523    95.49404
M2922        9    76.61862    76.61862    95.77328
M2923        9    77.14443    77.14443    96.43054
M2924        9    77.63301    77.63301    97.04126
M2925        9    77.67440    77.67440    97.09300
M2926        9    77.72876    77.72876    97.16095
M2927        9    78.56500    78.56500    98.20625
M2928        9    79.16862    79.16862    98.96078
M2929        9    79.51242    79.51242    99.39053
M2930        9    79.62728    79.62728    99.53410
M2931        9    79.64340    79.64340    99.55425
M2932        9    79.70656    79.70656    99.63320
M2933        9    80.02873    80.02873   100.03591
M2934        9    80.42877    80.42877   100.53596
M2935        9    80.67535    80.67535   100.84419
M2936        9    81.16305    81.16305   101.45381
M2937        9    81.45785    81.45785   101.82231
M2938        9    81.45902    81.45902   101.82378
M2939        9    81.52904    81.52904   101.91130
M2940        9    81.76470    81.76470   102.20588
M2941        9    82.12755    82.12755   102.65944
M2942        9    82.27391    82.27391   102.84239
M2943        9    82.28007    82.28007   102.85009
M2944        9    82.58636    82.58636   103.23295
M2945        9    82.77170    82.77170   103.46463
M2946        9    82.97071    82.97071   103.71339
M2947        9    83.12631    83.12631   103.90789
M2948        9    83.52657    83.52657   104.40821
M2949        9    83.79014    83.79014   104.73768
M2950        9    83.81031    83.81031   104.76289
M2951        9    85.01393    85.01393   106.26741
M2952        9    85.31025    85.31025   106.63781
M2953        9    85.74173    85.74173   107.17716
M2954        9    86.02388    86.02388   107.52985
M2955        9    86.69335    86.69335   108.36669
M2956        9    86.77740    86.77740   108.47175
M2957        9    87.27155    87.27155   109.08944
M2958        9    87.38430    87.38430   109.23037
M2959        9    87.39768    87.39768   109.24710
M2960        9    87.96029    87.96029   109.95036
M2961        9    88.19310    88.19310   110.24138
M2962        9    88.73770    88.73770   110.92213
M2963        9    88.90353    88.90353   111.12941
M2964        9    89.47087    89.47087   111.83859
M2965        9    90.10255    90.10255   112.62819
