ID          Chr   Input_Pos    Male_Map  Female_Map
M2130        7    42.20591    42.20591    52.75739
M2131        7    42.81825    42.81825    53.52281
M2132        7    43.27779    43.27779    54.09724
M2133        7    43.48720    43.48720    54.35900
M2134        7    43.68870    43.68870    54.61088
M2135        7    43.74909    43.74909    54.68636
M2136        7    43.91317    43.91317    54.89146
M2137        7    44.19960    44.19960    55.24950
M2138        7    44.87322    44.87322    56.09153
M2139        7    45.07478    45.07478    56.34348
M2140        7    45.21020    45.21020    56.51275
M2141        7    45.54205    45.54205    56.92756
M2142        7    45.58169    45.58169    56.97711
M2143        7    45.76622    45.76622    57.20778
M2144        7    45.88108    45.88108    57.35135
M2145        7    46.19457    46.19457    57.74321
M2146        7    47.02270    47.02270    58.77837
M2147        7    47.05198    47.05198    58.81498
M2148        7    47.60310    47.60310    59.50388
M2149        7    47.60523    47.60523    59.50654
M2150        7    47.87909    47.87909    59.84886
M2151        7    47.93609    47.93609    59.92011
M2152        7    47.99180    47.99180    59.98975
M2153        7    48.30455    48.30455    60.38069
M2154        7    48.45505    48.45505    60.56881
M2155        7    48.64441    48.64441    60.80551
M2156        7    49.50592    49.50592    61.88240
M2157        7    49.78872    49.78872    62.23590
M2158        7    49.88038    49.88038    62.35048
M2159        7    50.45401    50.45401    63.06751
M2160        7    50.59039    50.59039    63.23799
M2161        7    51.29876    51.29876    64.12345
M2162        7    51.33978    51.33978    64.17473
M2163        7    51.52873    51.52873    64.41091
M2164        7    51.87262    51.87262    64.84078
M2165        7    51.92539    51.92539    64.90674
M2166        7    52.42346    52.42346    65.52933
M2167        7    52.47816    52.47816    65.59770
M2168        7    52.98118    52.98118    66.22648
M2169        7    53.36584    53.36584    66.70730
M2170        7    53.87485    53.87485    67.34356
M2171        7    54.05479    54.05479    67.56849
M2172        7    54.72187    54.72187    68.40234
M2173        7    54.75122    54.75122    68.43903
M2174        7    55.59498    55.59498    69.49373
M2175        7    55.60149    55.60149    69.50186
M2176        7    55.65719    55.65719    69.57149
M2177        7    55.99889    55.99889    69.99861
M2178        7    56.46889    56.46889    70.58611
M2179        7    57.33788    57.33788    71.67235
M2180        7    57.59295    57.59295    71.99119
M2181        7    57.93744    57.93744    72.42180
M2182        7    58.42410    58.42410    73.03012
M2183        7    59.19599    59.19599    73.99499
M2184        7    59.24305    59.24305    74.05381
M2185        7    59.34758    59.34758    74.18448
M2186        7    59.37912    59.37912    74.22390
M2187        7    59.94583    59.94583    74.93229
M2188        7    60.05966    60.05966    75.07457
M2189        7    60.09226    60.09226    75.11532
M2190        7    60.57321    60.57321    75.71651
M2191        7    60.72356    60.72356    75.90445
M2192        7    60.89818    60.89818    76.12273
M2193        7    61.65555    61.65555    77.06944
M2194        7    62.33053    62.33053    77.91316
M2195        7    62.60246    62.60246    78.25307
M2196        7    63.31368    63.31368    79.14210
M2197        7    63.71510    63.71510    79.64387
M2198        7    63.79220    63.79220    79.74025
M2199        7    63.96830    63.96830    79.96038
M2200        7    64.05779    64.05779    80.07224
M2201        7    64.11693    64.11693    80.14616
M2202        7    64.30438    64.30438    80.38048
M2203        7    64.48607    64.48607    80.60759
M2204        7    64.81675    64.81675    81.02094
M2205        7    64.85042    64.85042    81.06302
M2206        7    64.90392    64.90392    81.12990
M2207        7    64.99987    64.99987    81.24984
M2208        7    65.24115    65.24115    81.55144
M2209        7    65.97695    65.97695    82.47119
M2210        7    67.49438    67.49438    84.36798
M2211        7    68.49716    68.49716    85.62145
M2212        7    68.95346    68.95346    86.19183
M2213        7    69.15252    69.15252    86.44065
M2214        7    69.52069    69.52069    86.90086
M2215        7    69.75901    69.75901    87.19876
M2216        7    69.86526    69.86526    87.33158
M2217        7    69.99496    69.99496    87.49370
M2218        7    70.15279    70.15279    87.69099
M2219        7    70.48878    70.48878    88.11098
M2220        7    70.50424    70.50424    88.13030
M2221        7    70.64936    70.64936    88.31170
M2222        7    71.63334    71.63334    89.54167
M2223        7    71.90592    71.90592    89.88240
M2224        7    72.03730    72.03730    90.04663
M2225        7    72.09036    72.09036    90.11295
M2226        7    72.11082    72.11082    90.13853
M2227        7    72.22666    72.22666    90.28333
M2228        7    72.50355    72.50355    90.62944
M2229        7    72.52340    72.52340    90.65425
M2230        7    72.62129    72.62129    90.77661
M2231        7    72.70960    72.70960    90.88700
M2232        7    72.95610    72.95610    91.19513
M2233        7    72.97777    72.97777    91.22221
M2234        7    73.00651    73.00651    91.25814
M2235        7    73.02039    73.02039    91.27549
M2236        7    73.04360    73.04360    91.30450
M2237        7    73.13627    73.13627    91.42034
M2238        7    73.32406    73.32406    91.65508
M2239        7    73.54544    73.54544    91.93180
M2240        7    73.68062    73.68062    92.10077
M2241        7    73.79918    73.79918    92.24898
M2242        7    74.50725    74.50725    93.13406
M2243        7    74.52893    74.52893    93.16116
M2244        7    74.71024    74.71024    93.38780
M2245        7    75.11379    75.11379    93.89224
M2246        7    75.36232    75.36232    94.20290
M2247        7    75.62882    75.62882    94.53603
M2248        7    75.75142    75.75142    94.68928
M2249        7    75.78366    75.78366    94.72957
M2250        7    76.01250    76.01250    95.01562
M2251        7    76.04038    76.04038    95.05048
M2252        7    76.17520    76.17520    95.21900
M2253        7    76.64933    76.64933    95.81166
M2254        7    76.70666    76.70666    95.88332
M2255        7    77.12545    77.12545    96.40681
M2256        7    77.13098    77.13098    96.41373
M2257        7    77.15954    77.15954    96.44943
M2258        7    78.37783    78.37783    97.97229
M2259        7    78.96282    78.96282    98.70353
M2260        7    79.48329    79.48329    99.35411
M2261        7    79.71194    79.71194    99.63993
M2262        7    80.08312    80.08312   100.10390
M2263        7    80.29938    80.29938   100.37422
M2264        7    80.30734    80.30734   100.38417
M2265        7    80.40639    80.40639   100.50799
M2266        7    80.42165    80.42165   100.52706
M2267        7    81.21892    81.21892   101.52365
M2268        7    81.38480    81.38480   101.73100
M2269        7    81.43332    81.43332   101.79165
M2270        7    81.48630    81.48630   101.85788
M2271        7    81.50711    81.50711   101.88389
M2272        7    82.23074    82.23074   102.78842
M2273        7    82.74485    82.74485   103.43106
M2274        7    83.20272    83.20272   104.00340
M2275        7    83.25770    83.25770   104.07212
M2276        7    83.34267    83.34267   104.17834
M2277        7    83.62677    83.62677   104.53346
M2278        7    84.81453    84.81453   106.01816
M2279        7    84.94539    84.94539   106.18174
M2280        7    85.48771    85.48771   106.85964
M2281        7    85.82069    85.82069   107.27586
M2282        7    86.27011    86.27011   107.83764
M2283        7    86.30037    86.30037   107.87546
M2284        7    86.33674    86.33674   107.92093
M2285        7    86.46008    86.46008   108.07510
M2286        7    86.64076    86.64076   108.30095
M2287        7    86.83968    86.83968   108.54960
M2288        7    87.39240    87.39240   109.24050
M2289        7    87.60383    87.60383   109.50479
M2290        7    87.93771    87.93771   109.92214
M2291        7    87.97372    87.97372   109.96715
M2292        7    88.03253    88.03253   110.04066
M2293        7    88.47895    88.47895   110.59869
M2294        7    89.18530    89.18530   111.48162
M2295        7    89.57286    89.57286   111.96608
M2296        7    90.08578    90.08578   112.60722
M2297        7    90.21716    90.21716   112.77145
M2298        7    90.26917    90.26917   112.83646
M2299        7    90.39600    90.39600   112.99500
M2300        7    90.85054    90.85054   113.56318
M2301        7    90.94728    90.94728   113.68410
M2302        7    90.97023    90.97023   113.71279
M2303        7    91.09308    91.09308   113.86635
M2304        7    91.58145    91.58145   114.47681
M2305        7    92.70836    92.70836   115.88545
M2306        7    92.91176    92.91176   116.13970
M2307        7    93.46523    93.46523   116.83154
M2308        7    93.60206    93.60206   117.00258
M2309        7    93.93970    93.93970   117.42463
M2310        7    94.01951    94.01951   117.52439
M2311        7    94.09010    94.09010   117.61263
M2312        7    94.43573    94.43573   118.04466
M2313        7    94.48567    94.48567   118.10709
M2314        7    94.72296    94.72296   118.40370
M2315        7    95.07082    95.07082   118.83853
M2316        7    95.38837    95.38837   119.23546
M2317        7    96.17690    96.17690   120.22113
M2318        7    96.54344    96.54344   120.67930
M2319        7    96.92959    96.92959   121.16199
M2320        7    97.03221    97.03221   121.29026
M2321        7    97.29517    97.29517   121.61896
M2322        7    97.36114    97.36114   121.70143
M2323        7    97.64910    97.64910   122.06137
M2324        7    98.11773    98.11773   122.64716
M2325        7    98.16557    98.16557   122.70696
M2326        7    98.47704    98.47704   123.09630
M2327        7    98.86149    98.86149   123.57686
M2328        7    99.32243    99.32243   124.15304
M2329        7    99.51321    99.51321   124.39151
M2330        7    99.83868    99.83868   124.79835
M2331        7    99.97120    99.97120   124.96400
M2332        8     0.47730     0.47730     0.59662
M2333        8     0.95085     0.95085     1.18856
M2334        8     1.02015     1.02015     1.27519
M2335        8     1.51632     1.51632     1.89540
M2336        8     2.03351     2.03351     2.54189
M2337        8     2.03446     2.03446     2.54307
M2338        8     2.07797     2.07797     2.59746
M2339        8     2.16559     2.16559     2.70699
M2340        8     2.58540     2.58540     3.23175
M2341        8     2.66823     2.66823     3.33529
M2342        8     2.69008     2.69008     3.36260
M2343        8     2.74882     2.74882     3.43603
M2344        8     2.78306     2.78306     3.47882
M2345        8     3.35831     3.35831     4.19789
M2346        8     4.35715     4.35715     5.44644
M2347        8     4.53973     4.53973     5.67466
