ID          Chr    Position
M3284       11     0.40595
M3285       11     0.50578
M3286       11     0.79181
M3287       11     1.13433
M3288       11     1.40902
M3289       11     1.73279
M3290       11     1.81025
M3291       11     2.13573
M3292       11     2.16611
M3293       11     2.27604
M3294       11     2.90997
M3295       11     3.41976
M3296       11     3.42785
M3297       11     4.04663
M3298       11     4.09527
M3299       11     4.28407
M3300       11     4.55775
M3301       11     5.08092
M3302       11     5.86862
M3303       11     7.00666
M3304       11     7.10711
M3305       11     7.75140
M3306       11     7.88329
M3307       11     8.26533
M3308       11     8.58555
M3309       11     8.67008
M3310       11     8.99914
M3311       11     9.02042
M3312       11     9.11974
M3313       11     9.50654
M3314       11     9.57682
M3315       11    10.07747
M3316       11    10.23418
M3317       11    10.42619
M3318       11    10.45028
M3319       11    10.86109
M3320       11    11.54664
M3321       11    12.05105
M3322       11    12.17304
M3323       11    12.24732
M3324       11    12.53253
M3325       11    12.64818
M3326       11    12.83957
M3327       11    12.86175
M3328       11    12.93928
M3329       11    13.14781
M3330       11    13.35322
M3331       11    13.55270
M3332       11    13.60870
M3333       11    13.69993
M3334       11    13.85512
M3335       11    16.37426
M3336       11    16.44924
M3337       11    16.78902
M3338       11    17.54285
M3339       11    17.71617
M3340       11    18.00146
M3341       11    18.01919
M3342       11    18.25291
M3343       11    18.54908
M3344       11    18.63271
M3345       11    18.73658
M3346       11    18.78481
M3347       11    18.80202
M3348       11    19.41260
M3349       11    19.74949
M3350       11    20.00157
M3351       11    20.05784
M3352       11    20.29618
M3353       11    21.52018
M3354       11    21.68625
M3355       11    22.14189
M3356       11    22.22840
M3357       11    22.46545
M3358       11    22.92079
M3359       11    23.35884
M3360       11    24.51874
M3361       11    24.90632
M3362       11    24.99962
M3363       11    25.23382
M3364       11    25.25448
M3365       11    25.32321
M3366       11    25.48051
M3367       11    25.77033
M3368       11    25.87489
M3369       11    27.23879
M3370       11    27.77352
M3371       11    28.76937
M3372       11    29.26922
M3373       11    29.45563
M3374       11    29.55006
M3375       11    29.80519
M3376       11    30.01537
M3377       11    30.09554
M3378       11    30.42986
M3379       11    30.75369
M3380       11    30.93478
M3381       11    31.18753
M3382       11    31.20010
M3383       11    31.38718
M3384       11    31.82697
M3385       11    32.38066
M3386       11    32.49031
M3387       11    32.71153
M3388       11    33.99865
M3389       11    34.02268
M3390       11    34.14310
M3391       11    34.58698
M3392       11    34.90453
M3393       11    34.93623
M3394       11    35.11727
M3395       11    35.69926
M3396       11    35.74152
M3397       11    36.19769
M3398       11    36.56725
M3399       11    38.05936
M3400       11    38.40238
M3401       11    38.51947
M3402       11    38.55857
M3403       11    39.18425
M3404       11    39.20593
M3405       11    39.41660
M3406       11    40.04670
M3407       11    40.42119
M3408       11    41.21526
M3409       11    41.39082
M3410       11    41.82986
M3411       11    42.63050
M3412       11    42.65526
M3413       11    42.95476
M3414       11    42.98122
M3415       11    43.09541
M3416       11    43.13445
M3417       11    43.58330
M3418       11    43.65966
M3419       11    44.94678
M3420       11    45.51952
M3421       11    45.62219
M3422       11    45.71497
M3423       11    45.80895
M3424       11    45.94309
M3425       11    46.30639
M3426       11    46.61164
M3427       11    46.62769
M3428       11    46.74925
M3429       11    46.92255
M3430       11    47.41145
M3431       11    47.57457
M3432       11    47.60519
M3433       11    47.93696
M3434       11    48.16916
M3435       11    48.48216
M3436       11    48.59796
M3437       11    48.97187
M3438       11    50.37563
M3439       11    50.41654
M3440       11    50.41815
M3441       11    50.48764
M3442       11    50.53360
M3443       11    51.07665
M3444       11    51.27363
M3445       11    51.72524
M3446       11    52.10243
M3447       11    52.25055
M3448       11    52.72344
M3449       11    52.82612
M3450       11    52.95529
M3451       11    53.01801
M3452       11    53.24372
M3453       11    53.54068
M3454       11    54.42472
M3455       11    54.45425
M3456       11    54.46749
M3457       11    55.59746
M3458       11    56.50038
M3459       11    56.50070
M3460       11    56.87252
M3461       11    56.94119
M3462       11    57.13745
M3463       11    57.36654
M3464       11    57.40209
M3465       11    57.61186
M3466       11    57.92569
M3467       11    58.23019
M3468       11    58.40778
M3469       11    58.69237
M3470       11    58.97984
M3471       11    59.75048
M3472       11    59.76802
M3473       11    60.25315
M3474       11    60.31453
M3475       11    60.37551
M3476       11    60.51138
M3477       11    60.84401
M3478       11    60.84981
M3479       11    60.94681
M3480       11    61.11711
M3481       11    62.27055
M3482       11    62.28302
M3483       11    62.34566
M3484       11    62.99064
M3485       11    63.24197
M3486       11    63.47517
M3487       11    63.92933
M3488       11    63.93670
M3489       11    63.97830
M3490       11    64.51763
M3491       11    64.85255
M3492       11    65.02952
M3493       11    65.60337
M3494       11    66.33142
M3495       11    66.89332
M3496       11    67.07952
M3497       11    67.44640
M3498       11    67.82042
M3499       11    67.95107
M3500       11    68.32797
M3501       11    68.77443
M3502       11    68.85980
M3503       11    69.08916
M3504       11    69.13248
M3505       11    69.83183
M3506       11    70.21958
M3507       11    70.38304
M3508       11    70.87258
M3509       11    72.28468
M3510       11    72.52144
M3511       11    72.55215
M3512       11    73.01088
M3513       11    73.21736
M3514       11    73.38611
M3515       11    73.76953
M3516       11    73.89407
M3517       11    74.32259
M3518       11    74.63416
M3519       11    74.64786
M3520       11    75.05170
M3521       11    75.05830
M3522       11    75.18375
M3523       11    76.05667
M3524       11    76.43230
M3525       11    76.88403
M3526       11    76.88733
M3527       11    77.23834
M3528       11    77.28434
M3529       11    77.43192
M3530       11    78.26871
M3531       11    79.21970
M3532       11    79.45780
M3533       11    79.70532
M3534       11    79.81941
M3535       11    80.10991
M3536       11    80.25397
M3537       11    80.62521
M3538       11    81.23814
M3539       11    82.07405
M3540       11    82.43308
M3541       11    82.61159
M3542       11    83.47524
M3543       11    84.35019
M3544       11    86.48902
M3545       11    86.61701
M3546       11    87.32599
M3547       11    87.41506
M3548       11    88.13349
M3549       11    88.14417
M3550       11    88.91006
M3551       11    89.29649
M3552       11    89.48661
M3553       11    89.57983
M3554       11    89.59968
M3555       11    90.49285
M3556       11    91.06924
M3557       11    91.11742
M3558       11    91.74829
M3559       11    92.28407
M3560       11    92.67440
M3561       11    93.04343
M3562       11    93.22618
M3563       11    93.94358
M3564       11    94.24741
M3565       11    94.50230
M3566       11    95.21143
M3567       11    95.56037
M3568       11    96.11128
M3569       11    96.28996
M3570       11    96.86932
M3571       11    96.96350
M3572       11    97.07502
M3573       11    97.13192
M3574       11    97.86699
M3575       11    97.88495
M3576       11    98.15778
M3577       11    98.67067
M3578       11    99.29658
M3579       11    99.53262
M3580       12     0.77773
M3581       12     1.11065
M3582       12     1.28487
M3583       12     1.45573
M3584       12     2.38462
M3585       12     2.59102
M3586       12     2.90353
M3587       12     3.86613
M3588       12     4.10196
M3589       12     4.36284
M3590       12     4.73651
M3591       12     5.41074
M3592       12     5.50728
M3593       12     5.63549
M3594       12     5.71783
M3595       12     5.95037
M3596       12     6.79662
M3597       12     6.88806
M3598       12     7.78466
M3599       12     7.91254
M3600       12     8.18323
M3601       12     8.27044
M3602       12     8.47808
M3603       12     8.48943
M3604       12     8.94366
M3605       12     9.32193
M3606       12     9.32371
M3607       12     9.32885
M3608       12    10.34450
M3609       12    10.36385
M3610       12    10.73344
M3611       12    10.87630
M3612       12    11.04381
M3613       12    11.71651
M3614       12    11.81495
M3615       12    11.83414
M3616       12    12.12804
M3617       12    12.43249
M3618       12    12.83066
M3619       12    13.60692
M3620       12    13.66964
M3621       12    13.72238
M3622       12    13.83046
M3623       12    14.03975
M3624       12    14.18641
M3625       12    15.17570
M3626       12    15.44190
M3627       12    15.52715
M3628       12    15.77431
M3629       12    15.79258
M3630       12    16.35276
M3631       12    16.38452
M3632       12    17.09859
M3633       12    17.34176
M3634       12    18.22471
M3635       12    18.66940
M3636       12    18.67866
M3637       12    18.72161
M3638       12    19.28708
M3639       12    19.29416
M3640       12    19.46198
M3641       12    19.54950
M3642       12    19.97801
M3643       12    20.06782
M3644       12    20.34990
M3645       12    20.66247
M3646       12    20.80327
M3647       12    20.91766
M3648       12    21.01681
M3649       12    21.15570
M3650       12    21.52620
M3651       12    21.61276
M3652       12    21.75987
M3653       12    22.12265
M3654       12    22.19306
M3655       12    22.91262
M3656       12    23.04351
M3657       12    23.04728
M3658       12    23.14956
M3659       12    23.74094
M3660       12    23.83916
M3661       12    24.88809
M3662       12    25.11451
M3663       12    25.40756
M3664       12    25.79663
M3665       12    25.90429
M3666       12    25.94816
M3667       12    26.07222
M3668       12    26.15046
M3669       12    26.26803
M3670       12    26.58759
M3671       12    26.70560
M3672       12    26.84559
M3673       12    27.69955
M3674       12    27.75150
M3675       12    27.81909
M3676       12    28.68806
M3677       12    28.86607
M3678       12    28.99008
M3679       12    29.20568
